Coming Soon...,dc-comics,coming-soon,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0
Court of the Dead,sideshow-collectibles,court-of-the-dead,,,,,,,,,,,,,
Crayola Coloring Critters,kid-robot-blind-boxes,crayola-coloring-critters,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Critter Splitter,kid-robot-blind-boxes,critter-splitter,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Cucos,kid-robot-blind-boxes,cucos,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Cull Obsidian Series,marvel-legends,cull-obsidian-series,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
Culture Fly,funko,culture-fly,,,,,,,,,,,,,
Cybertron,transformers,cybertron,,,,,,,,,,,,,
DC,funko,dc,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
DC,berbrick,dc,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
DC Comics,pint-sized-heroes,dc-comics,258.0,206.0,161.0,153.0,303.0,102.0,83.0,100.0,108.0,268.0,115.0,139.0,58.0
DC Comics,mystery-minis,dc-comics,258.0,206.0,161.0,153.0,303.0,102.0,83.0,100.0,108.0,268.0,115.0,139.0,58.0
DC Comics,sideshow-collectibles,dc-comics,258.0,206.0,161.0,153.0,303.0,102.0,83.0,100.0,108.0,268.0,115.0,139.0,58.0
DC Comics,mighty-jaxx,dc-comics,258.0,206.0,161.0,153.0,303.0,102.0,83.0,100.0,108.0,268.0,115.0,139.0,58.0
DC Comics,dorbz,dc-comics,258.0,206.0,161.0,153.0,303.0,102.0,83.0,100.0,108.0,268.0,115.0,139.0,58.0
DC Domo,mystery-minis,dc-domo,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,16.0,5.0,14.0,1.0
DC Labbits,kid-robot,dc-labbits,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,10.0,3.0,0.0,0.0
DC Super Heroes & Pets,mystery-minis,dc-super-heroes-pets,0.0,0.0,0.0,27.0,7.0,9.0,3.0,5.0,6.0,22.0,4.0,13.0,19.0
DC Universe,mystery-minis,dc-universe,0.0,0.0,0.0,6.0,12.0,25.0,2.0,3.0,10.0,27.0,7.0,2.0,11.0
DC Universe,kid-robot-blind-boxes,dc-universe,0.0,0.0,0.0,6.0,12.0,25.0,2.0,3.0,10.0,27.0,7.0,2.0,11.0
DIY,kid-robot,diy,0.0,0.0,0.0,4.0,0.0,1.0,3.0,2.0,0.0,20.0,0.0,3.0,0.0
DIY Marvel Micro Series 1,kid-robot-blind-boxes,diy-marvel-micro-series-1,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0
DIY Marvel Micro Series 2,kid-robot-blind-boxes,diy-marvel-micro-series-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0
DIY Micro Foomi,kid-robot-blind-boxes,diy-micro-foomi,,,,,,,,,,,,,
DIY Micro Munny,kid-robot-blind-boxes,diy-micro-munny,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIY Micro Raffy,kid-robot-blind-boxes,diy-micro-raffy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DIY Micro Trikky,kid-robot-blind-boxes,diy-micro-trikky,,,,,,,,,,,,,
DIY Mini Munny,kid-robot-blind-boxes,diy-mini-munny,,,,,,,,,,,,,
DKE Toys,funko,dke-toys,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKE Toys - Acquired Taste Industries,funko,dke-toys-acquired-taste-industries,,,,,,,,,,,,,
DRx Romanelli,berbrick,drx-romanelli,,,,,,,,,,,,,
DYE,funko,dye,,,,,,,,,,,,,
Daft Punk,berbrick,daft-punk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Dalek,kid-robot-blind-boxes,dalek,,,,,,,,,,,,,
Dark Horse Comics,funko,dark-horse-comics,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deadly Sins ,kid-robot-blind-boxes,deadly-sins,,,,,,,,,,,,,
Debilz,kid-robot-blind-boxes,debilz,,,,,,,,,,,,,
Deisgner Toy Awards,kid-robot-blind-boxes,deisgner-toy-awards,,,,,,,,,,,,,
Despicable Me,mystery-minis,despicable-me,0.0,0.0,0.0,2.0,4.0,6.0,0.0,5.0,0.0,25.0,18.0,0.0,0.0
Despicable Me 3 ,pint-sized-heroes,despicable-me-3,0.0,0.0,0.0,0.0,2.0,12.0,8.0,1.0,0.0,1.0,26.0,3.0,0.0
Diamond Select,funko,diamond-select,,,,,,,,,,,,,
Dinosauria,sideshow-collectibles,dinosauria,,,,,,,,,,,,,
Disney,sideshow-collectibles,disney,181.0,158.0,134.0,64.0,137.0,51.0,128.0,97.0,74.0,145.0,96.0,167.0,68.0
Disney,dorbz,disney,181.0,158.0,134.0,64.0,137.0,51.0,128.0,97.0,74.0,145.0,96.0,167.0,68.0
Disney,berbrick,disney,181.0,158.0,134.0,64.0,137.0,51.0,128.0,97.0,74.0,145.0,96.0,167.0,68.0
Disney,rock-candy,disney,181.0,158.0,134.0,64.0,137.0,51.0,128.0,97.0,74.0,145.0,96.0,167.0,68.0
Disney ,pint-sized-heroes,disney,0.0,0.0,0.0,42.0,14.0,21.0,8.0,20.0,0.0,33.0,21.0,2.0,12.0
Disney Afternoon,mystery-minis,disney-afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,74.0,31.0,10.0,27.0
Disney Heroes vs Villains,mystery-minis,disney-heroes-vs-villains,0.0,0.0,0.0,18.0,8.0,8.0,5.0,10.0,0.0,35.0,38.0,20.0,8.0
Disney Princesses,mystery-minis,disney-princesses,0.0,0.0,0.0,21.0,15.0,20.0,20.0,7.0,5.0,83.0,87.0,28.0,18.0
Disney Series 1,mystery-minis,disney-series-1,0.0,0.0,0.0,27.0,25.0,18.0,6.0,22.0,0.0,29.0,50.0,10.0,9.0
Disney Series 2,mystery-minis,disney-series-2,0.0,0.0,0.0,31.0,12.0,10.0,5.0,19.0,0.0,52.0,69.0,6.0,4.0
Disney Villains,mystery-minis,disney-villains,0.0,0.0,0.0,18.0,10.0,27.0,13.0,5.0,3.0,45.0,44.0,18.0,24.0
Doctor Who,sideshow-collectibles,doctor-who,,,,,,,,,,,,,
Donutella & Friends MISC,tokidoki,donutella-friends-misc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Donutella and Her Sweet Friends,tokidoki,donutella-and-her-sweet-friends,3.0,10.0,32.0,0.0,2.0,17.0,0.0,9.0,0.0,20.0,7.0,6.0,0.0
Dorbz Funko Originals,dorbz,dorbz-funko-originals,1.0,1.0,1.0,0.0,6.0,0.0,4.0,0.0,2.0,5.0,0.0,1.0,2.0
Dorbz Ridez,dorbz,dorbz-ridez,115.0,79.0,88.0,81.0,112.0,72.0,81.0,40.0,60.0,59.0,53.0,78.0,39.0
Dorbz XL,dorbz,dorbz-xl,28.0,16.0,17.0,6.0,29.0,7.0,20.0,8.0,17.0,16.0,3.0,2.0,3.0
Dormammu Series,marvel-legends,dormammu-series,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Dr. Seuss,mystery-minis,dr-seuss,21.0,9.0,0.0,6.0,8.0,1.0,6.0,4.0,1.0,6.0,1.0,3.0,2.0
Dr. Seuss,dorbz,dr-seuss,21.0,9.0,0.0,6.0,8.0,1.0,6.0,4.0,1.0,6.0,1.0,3.0,2.0
Dunny Series 1,kid-robot-blind-boxes,dunny-series-1,,,,,,,,,,,,,
